model_label,sample,exposure,exposure_label,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,bh_q_value
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_5pct_share,product_top_5pct_share,log_gni_pc_level_lag,-0.02097469282340505,0.03494207015879839,-0.6002704684663234,0.5508369646482202,-0.09102932557119392,0.049079939924383816,1551,55,0.930336558114392,ok,1887,336,"region_year_Europe_Central_Asia_1990,region_year_Latin_America_Caribbean_1989,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1989,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,product,top_5pct_share,product_top_5pct_share,log_population_lag,-0.03757180787157352,0.06998477406731761,-0.5368568859768498,0.5935716347859559,-0.17788283188765922,0.10273921614451217,1551,55,0.930336558114392,ok,1887,336,"region_year_Europe_Central_Asia_1990,region_year_Latin_America_Caribbean_1989,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1989,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_1pct_share,partner_top_1pct_share,gni_pc_growth_lag,0.04861039988308825,0.09743045119681032,0.4989240969940172,0.6208680378197272,-0.1489877137019813,0.24620851346815778,1557,37,0.7533286846173122,ok,1887,330,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.9890195961087224
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_1pct_share,partner_top_1pct_share,log_gni_pc_level_lag,0.020556955602606175,0.05576240191751584,0.36865262068542487,0.7145458708325902,-0.09253443720656845,0.1336483484117808,1557,37,0.7533286846173122,ok,1887,330,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_1pct_share,partner_top_1pct_share,log_population_lag,-0.06646914808944335,0.09331878273582941,-0.7122804878156941,0.48088221733933956,-0.255728411534777,0.1227901153558903,1557,37,0.7533286846173122,ok,1887,330,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_1pct_share,partner_top_1pct_share,gni_pc_growth_current,0.12309721707512612,0.0796741258951654,1.5450086924969406,0.1281849817020849,-0.03663978773657871,0.28283422188683094,1573,55,0.7537305828878988,ok,1887,314,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.2563699634041698
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_1pct_share,partner_top_1pct_share,log_gni_pc_level_lag,0.027667936131086313,0.05643211433075492,0.4902870725155086,0.6259170509356662,-0.08547164107930466,0.1408075133414773,1573,55,0.7537305828878988,ok,1887,314,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_1pct_share,partner_top_1pct_share,log_population_lag,-0.07231975354715142,0.09189961288930633,-0.7869429617104158,0.43475551763163967,-0.2565673840214219,0.11192787692711903,1573,55,0.7537305828878988,ok,1887,314,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_1pct_share,partner_top_1pct_share,gni_pc_growth_future,0.05396042128745857,0.08311622254546605,0.6492164782626071,0.5189503527994116,-0.11267757180637553,0.22059841438129266,1520,55,0.7567902018072028,ok,1887,367,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.7181150230618144
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_1pct_share,partner_top_1pct_share,log_gni_pc_level_lag,0.01585980386410668,0.05784761073437158,0.27416523626071193,0.7850037225450223,-0.1001176727684,0.13183728049661336,1520,55,0.7567902018072028,ok,1887,367,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_1pct_share,partner_top_1pct_share,log_population_lag,-0.07237474439445657,0.09242192039892798,-0.7830906789434777,0.4369948783886297,-0.25766953837683254,0.1129200495879194,1520,55,0.7567902018072028,ok,1887,367,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_1pct_share,partner_top_1pct_share,gni_pc_growth_lag,0.02922414669259453,0.09068302725728025,0.3222669950097894,0.7484948046183243,-0.15258437644571965,0.21103266983090874,1557,55,0.7822493966167902,ok,1887,330,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1989,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",0.8165397868563538
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_1pct_share,partner_top_1pct_share,log_gni_pc_level_lag,0.023801914932729224,0.07550754524549352,0.31522564871289843,0.7538052996896206,-0.12758159863188331,0.17518542849734178,1557,55,0.7822493966167902,ok,1887,330,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1989,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_1pct_share,partner_top_1pct_share,log_population_lag,-0.005105034728987209,0.14825775380726322,-0.03443350919523449,0.9726584308395545,-0.3023439346504533,0.29213386519247886,1557,55,0.7822493966167902,ok,1887,330,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1989,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,gni_pc_growth_lag,0.03018806241435029,0.07101623033761102,0.42508680439437996,0.6733036036533141,-0.11383952830560448,0.17421565313430507,1557,37,0.7618769871216555,ok,1887,330,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.9890195961087224
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,log_gni_pc_level_lag,0.02351750459958612,0.03681102184576126,0.6388712787741895,0.526950828569577,-0.051138707975762594,0.09817371717493484,1557,37,0.7618769871216555,ok,1887,330,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
two_way_country_year_cluster,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,log_population_lag,-0.006116329355736061,0.060103142188713585,-0.10176388676205701,0.9195087989215671,-0.1280111514687411,0.11577849275726897,1557,37,0.7618769871216555,ok,1887,330,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,gni_pc_growth_current,0.11850450788219495,0.05906424317542546,2.006366314222079,0.04983625429685258,8.783006728166343e-05,0.23692118569710824,1573,55,0.762648127521362,ok,1887,314,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.19934501718741035
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,log_gni_pc_level_lag,0.031994534682515466,0.037590312234167915,0.851137774094727,0.3984514651979113,-0.043369503752289915,0.10735857311732085,1573,55,0.762648127521362,ok,1887,314,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
contemporaneous_growth,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,log_population_lag,-0.00980785297982973,0.05849878394215847,-0.16765909167492077,0.8674778054339319,-0.12709085328965133,0.10747514732999186,1573,55,0.762648127521362,ok,1887,314,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,gni_pc_growth_future,0.060332530718567,0.05971662719086593,1.0103137694922475,0.3168507378303318,-0.05939209829684785,0.18005715973398184,1520,55,0.7652702565735547,ok,1887,367,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",0.7181150230618144
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,log_gni_pc_level_lag,0.024251465288366802,0.03779773248121954,0.6416116443074082,0.5238396049109248,-0.05152842570370322,0.10003135628043683,1520,55,0.7652702565735547,ok,1887,367,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
future_growth_placebo,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,log_population_lag,-0.005578669285536927,0.058702396830486635,-0.09503307508288467,0.9246403338576593,-0.12326988885797581,0.11211255028690197,1520,55,0.7652702565735547,ok,1887,367,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,gni_pc_growth_lag,-0.003900947870547588,0.06574563579435848,-0.059333943970807594,0.952905163274363,-0.13571301136341224,0.12791111562231705,1557,55,0.8058387668581698,ok,1887,330,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1989,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",0.9529051632743629
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,log_gni_pc_level_lag,0.026761624309739968,0.04408890695171165,0.6069922381847801,0.5463998975031412,-0.06163131207659715,0.11515456069607709,1557,55,0.8058387668581698,ok,1887,330,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1989,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
region_year_fe,rd2_countries,gni_pc,Real GNI per capita,Exports,partner,top_5pct_share,partner_top_5pct_share,log_population_lag,-0.0017282883897813787,0.07052083064892462,-0.024507487700837705,0.9805381522886788,-0.14311404114362786,0.13965746436406512,1557,55,0.8058387668581698,ok,1887,330,"reporter_code_442,region_year_Latin_America_Caribbean_1990,region_year_Middle_East_North_Africa_Afghanistan_Pakistan_2024,region_year_North_America_1989,region_year_South_Asia_2021,region_year_Sub_Saharan_Africa_1995","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=54",
