country,iso3,reporter_code,flow,n_years,first_year,last_year,first_partner_gini,last_partner_gini,endpoint_change,abs_endpoint_change,mean_partner_gini,sd_partner_gini,min_partner_gini,max_partner_gini,range_partner_gini,first_partner_active_count,last_partner_active_count,min_partner_active_count,median_partner_active_count,mean_partner_active_count,slope_per_year,slope_per_decade,slope_std_error,slope_p_value,slope_ci_low,slope_ci_high,slope_se_method,slope_hac_maxlags,status,window,slope_q_value,abs_slope_per_decade,stable_slope_10yr_0p02,stable_endpoint_0p05,stable_sd_0p02,low_active_partner_warning
Zimbabwe,ZWE,716,Imports,25,2000,2024,0.91039035873379,0.925231864111146,0.014841505377355957,0.014841505377355957,0.9309282889626133,0.014277675982794164,0.9067951072905598,0.9724586341266566,0.06566352683609677,133.0,149.0,114.0,149.0,143.92,0.0005335662759999981,0.005335662759999981,0.0004988220447731027,0.2847757284914989,-0.00044410696644990935,0.0015112395184499056,HAC/Newey-West,3,ok,main_2000_2024,0.3635434831806369,0.005335662759999981,True,True,True,False
Spain,ESP,724,Exports,25,2000,2024,0.8904103997415853,0.8854736807619292,-0.004936718979656085,0.004936718979656085,0.8822093335079139,0.007348509571700975,0.8700671047441821,0.8922819725391815,0.02221486779499937,213.0,234.0,213.0,224.0,224.24,-0.00047484012616087583,-0.004748401261608758,0.00028096945345770964,0.09102676318944983,-0.0010255301356938897,7.584988337213804e-05,HAC/Newey-West,3,ok,main_2000_2024,0.14416370257233227,0.004748401261608758,True,True,True,False
Spain,ESP,724,Imports,25,2000,2024,0.8919373674787978,0.8779365939248838,-0.014000773553914048,0.014000773553914048,0.8798325737633736,0.009226220820397407,0.8675954467817395,0.8983000075968846,0.030704560815145054,205.0,237.0,205.0,228.0,224.76,-0.0006936601184900004,-0.006936601184900004,0.00027808872342965495,0.01261758886733857,-0.001238704000918844,-0.0001486162360611568,HAC/Newey-West,3,ok,main_2000_2024,0.026105356277252214,0.006936601184900004,True,True,True,False
Sweden,SWE,752,Exports,25,2000,2024,0.8918811890959901,0.8942120103368421,0.0023308212408519324,0.0023308212408519324,0.8906126879046596,0.005573695067469426,0.8779518576229108,0.8988413996652205,0.02088954204230964,210.0,224.0,210.0,224.0,222.72,0.00029690796897137266,0.0029690796897137266,0.00021190762980439484,0.1611782613813546,-0.00011842335349448774,0.000712239291437233,HAC/Newey-West,3,ok,main_2000_2024,0.22489989960189016,0.0029690796897137266,True,True,True,False
Sweden,SWE,752,Imports,25,2000,2024,0.9128163437533388,0.9171597701422056,0.004343426388866867,0.004343426388866867,0.9162772770617523,0.003604137328985014,0.9102267416076492,0.9240346864465174,0.013807944838868269,189.0,228.0,189.0,218.0,214.96,0.00038132094367134516,0.0038132094367134516,6.133503940188708e-05,5.066969380024355e-10,0.00026110647545330134,0.0005015354118893889,HAC/Newey-West,3,ok,main_2000_2024,2.533484690012177e-09,0.0038132094367134516,True,True,True,False
Switzerland,CHE,757,Exports,25,2000,2024,0.9047685119345076,0.911003370575216,0.006234858640708385,0.006234858640708385,0.904292089258845,0.005316330350247777,0.8961308325861799,0.9131439136998428,0.017013081113662953,223.0,221.0,220.0,224.0,224.24,0.0005241179459017573,0.0052411794590175725,0.0001445617237419653,0.00028833020468424855,0.0002407821738244764,0.0008074537179790381,HAC/Newey-West,3,ok,main_2000_2024,0.001081238267565932,0.0052411794590175725,True,True,True,False
Switzerland,CHE,757,Imports,25,2000,2024,0.921532007930172,0.8661756247462014,-0.055356383183970626,0.055356383183970626,0.9016117817158955,0.020551343757819487,0.8657580008363712,0.9313888903940826,0.06563088955771135,207.0,195.0,191.0,208.0,205.72,-0.0024870857789000556,-0.024870857789000556,0.0002469840689559484,7.511338361545348e-24,-0.0029711656588088716,-0.0020030058989912395,HAC/Newey-West,3,ok,main_2000_2024,9.013606033854418e-23,0.024870857789000556,False,False,False,False
United Arab Emirates,ARE,784,Exports,24,2000,2023,0.7999969474777844,0.9187244480471988,0.11872750056941439,0.11872750056941439,0.9382516211012942,0.03880018230350775,0.7999969474777844,0.9914897760809414,0.19149282860315697,5.0,219.0,5.0,196.0,151.83333333333334,6.497006319564243e-05,0.0006497006319564243,0.001452324124725099,0.9643183471354896,-0.002781532915144209,0.0029114730415354937,HAC/Newey-West,3,ok,main_2000_2024,0.9643183471354896,0.0006497006319564243,True,False,False,True
United Arab Emirates,ARE,784,Imports,24,2000,2023,0.8333257115349102,0.8720429351930785,0.03871722365816832,0.03871722365816832,0.8876694572305496,0.06601840472895903,0.6629535318543218,0.9898779156796792,0.3269243838253574,6.0,231.0,3.0,184.5,140.95833333333334,-4.2530182876694515e-05,-0.00042530182876694515,0.001967413545107221,0.982753227656054,-0.003898589873983117,0.003813529508229728,HAC/Newey-West,3,ok,main_2000_2024,0.982753227656054,0.00042530182876694515,True,True,False,True
Turkey,TUR,792,Exports,25,2000,2024,0.8574819878815294,0.806000583584904,-0.0514814042966254,0.0514814042966254,0.8290722157173811,0.020045273786396044,0.8026493816219735,0.8634375620017394,0.060788180379765855,193.0,222.0,193.0,217.0,215.36,-0.0025376756206887353,-0.025376756206887355,0.0002484984744844767,1.7514856247819234e-24,-0.003024723680891455,-0.0020506275604860154,HAC/Newey-West,3,ok,main_2000_2024,5.25445687434577e-23,0.025376756206887355,False,False,False,False
Turkey,TUR,792,Imports,25,2000,2024,0.858956959249924,0.8795452690028198,0.020588309752895828,0.020588309752895828,0.8711349495427888,0.006735587585213461,0.858956959249924,0.8815806979469694,0.02262373869704537,178.0,226.0,178.0,213.0,209.84,0.00014012311707952904,0.0014012311707952904,0.00028359016837426604,0.6212325325636712,-0.00041570339930368226,0.0006959496334627403,HAC/Newey-West,3,ok,main_2000_2024,0.7168067683426975,0.0014012311707952904,True,True,True,False
Uganda,UGA,800,Exports,25,2000,2024,0.8509091369144548,0.8987969024290732,0.047887765514618374,0.047887765514618374,0.8795997671144908,0.016980516270785413,0.8471051827775598,0.9210231833616968,0.073918000584137,80.0,139.0,80.0,134.0,129.44,0.001770596065976648,0.017705960659766477,0.00033328278872670896,1.0807578387735865e-07,0.0011173738034052265,0.0024238183285480693,HAC/Newey-West,3,ok,main_2000_2024,5.895042756946836e-07,0.017705960659766477,True,True,True,False
Uganda,UGA,800,Imports,25,2000,2024,0.8835832887730419,0.902842732112652,0.01925944333961005,0.01925944333961005,0.8868304084613788,0.011244961012333746,0.8661058984839602,0.902842732112652,0.036736833628691734,133.0,174.0,133.0,157.0,154.68,0.0006920456528248312,0.006920456528248312,0.00037984515866063814,0.0684678597437395,-5.243717785192222e-05,0.0014365284835015845,HAC/Newey-West,3,ok,main_2000_2024,0.11102896174660459,0.006920456528248312,True,True,True,False
North Macedonia,MKD,807,Exports,25,2000,2024,0.8922100518660387,0.915836218590898,0.023626166724859288,0.023626166724859288,0.9057598417932818,0.0199166622662773,0.883987393549758,0.9843223596370244,0.10033496608726644,94.0,151.0,87.0,116.0,116.84,0.001703743614819511,0.017037436148195112,0.0003291957314718938,2.273343251768433e-07,0.0010585318372702804,0.0023489553923687415,HAC/Newey-West,3,ok,main_2000_2024,1.1366716258842166e-06,0.017037436148195112,True,True,True,False
North Macedonia,MKD,807,Imports,25,2000,2024,0.8776557397174871,0.8857606837507752,0.008104944033288097,0.008104944033288097,0.8830215567691593,0.005291579971550737,0.8745989026251608,0.8986879941632846,0.024089091538123775,141.0,178.0,141.0,171.0,167.72,0.0003745631670773117,0.003745631670773117,0.00015109816091842066,0.013177373458235086,7.841621354696965e-05,0.0006707101206076538,HAC/Newey-West,3,ok,main_2000_2024,0.026354746916470172,0.003745631670773117,True,True,True,False
Egypt,EGY,818,Exports,25,2000,2024,0.8853066852060576,0.8085557794785516,-0.07675090572750598,0.07675090572750598,0.8345085134217561,0.02929099572199868,0.801161435903381,0.8853066852060576,0.08414524930267664,155.0,179.0,155.0,174.0,172.36,-0.00349208372729211,-0.0349208372729211,0.0003918065088382187,4.977037812282269e-19,-0.0042600103735233935,-0.002724157081060827,HAC/Newey-West,3,ok,main_2000_2024,7.465556718423404e-18,0.0349208372729211,False,False,False,False
Egypt,EGY,818,Imports,25,2000,2024,0.8246151841610494,0.8663659655850917,0.041750781424042316,0.041750781424042316,0.8435664386601293,0.011641678906798939,0.8230780031055402,0.8663659655850917,0.04328796247955147,143.0,187.0,143.0,175.0,168.76,0.0013353300408757698,0.013353300408757698,0.00013542863572743694,6.203254394501341e-23,0.001069894792374599,0.0016007652893769407,HAC/Newey-West,3,ok,main_2000_2024,6.203254394501341e-22,0.013353300408757698,True,True,True,False
United Kingdom,GBR,826,Exports,25,2000,2024,0.8979562652591104,0.8886692279687103,-0.009287037290400146,0.009287037290400146,0.890681130675392,0.0060219984091361,0.8755452844225804,0.9025568678525148,0.02701158342993437,218.0,233.0,218.0,229.0,229.08,-0.000435291314604451,-0.00435291314604451,0.00019478946952812605,0.025438640159368434,-0.0008170716594472404,-5.351096976166159e-05,HAC/Newey-West,3,ok,main_2000_2024,0.047697450298815815,0.00435291314604451,True,True,True,False
United Kingdom,GBR,826,Imports,25,2000,2024,0.8873725255038394,0.8807245977776672,-0.006647927726172176,0.006647927726172176,0.8887472423688874,0.006074197550979555,0.8803282584895218,0.9001921780939037,0.01986391960438194,218.0,229.0,218.0,226.0,225.4,0.00021253613480538835,0.0021253613480538835,0.0002477604415609647,0.39098679806723735,-0.0002730654074478432,0.0006981376770586199,HAC/Newey-West,3,ok,main_2000_2024,0.4787593445721274,0.0021253613480538835,True,True,True,False
United States,USA,842,Exports,25,2000,2024,0.9053821322870994,0.8867225009474875,-0.018659631339611904,0.018659631339611904,0.8880971302046121,0.0074995108139499925,0.8765250466780463,0.9053821322870994,0.02885708560905309,222.0,223.0,221.0,223.0,223.32,-0.00043105362519913273,-0.004310536251991327,0.0002937099085249528,0.14220831500867334,-0.0010067144678105942,0.00014460721741232864,HAC/Newey-West,3,ok,main_2000_2024,0.2031547357266762,0.004310536251991327,True,True,True,False
United States,USA,842,Imports,25,2000,2024,0.9059951142439496,0.9040667366076738,-0.0019283776362758465,0.0019283776362758465,0.9029693424808213,0.005118509931522684,0.8934742960325499,0.9104430726037044,0.016968776571154476,217.0,223.0,217.0,222.0,221.16,0.0003085940250052918,0.003085940250052918,0.00018164838118605144,0.08934675206035786,-4.7430259969372145e-05,0.0006646183099799558,HAC/Newey-West,3,ok,main_2000_2024,0.1410738190426703,0.003085940250052918,True,True,True,False
Burkina Faso,BFA,854,Exports,25,2000,2024,0.8902170255967907,0.950288377685386,0.060071352088595265,0.060071352088595265,0.9178581809180743,0.03393349031369763,0.8614727055115827,0.9647718933458516,0.10329918783426884,69.0,98.0,56.0,90.0,85.88,0.0036374334549296398,0.036374334549296394,0.0005316612852995298,7.829334594215661e-12,0.002595396483768287,0.004679470426090992,HAC/Newey-West,3,ok,main_2000_2024,4.697600756529396e-11,0.036374334549296394,False,False,False,False
Burkina Faso,BFA,854,Imports,25,2000,2024,0.8916540513494542,0.8877271923851648,-0.003926858964289348,0.003926858964289348,0.8564422404458094,0.018467667036359242,0.8252747531323068,0.8916540513494542,0.06637929821714739,125.0,164.0,98.0,141.0,139.8,0.0004498515624095766,0.004498515624095766,0.0007100917696262439,0.5263994341404359,-0.0009419027317761745,0.0018416058565953277,HAC/Newey-West,3,ok,main_2000_2024,0.6192934519299246,0.004498515624095766,True,True,True,False
