country,iso3,reporter_code,year,population,log_population,population_quartile,is_bottom_population_quartile,world_relative_product_gini,active_product_gini,world_weighted_product_coverage,country_total_exports,country_active_products,world_benchmark_products,sample_window,total_positive_loo_contribution,total_raw_loo_contribution,positive_driver_product_count,main_positive_driver_bucket,top_positive_driver_product_id,top_positive_driver_contribution,overweight_niche_product_positive_share,overweight_large_world_product_positive_share,overweight_mid_world_product_positive_share,missing_large_world_product_positive_share,underweight_large_world_product_positive_share,underweight_other_product_positive_share,near_world_share_positive_share,overweight_niche_product_positive_contribution,overweight_large_world_product_positive_contribution,overweight_mid_world_product_positive_contribution,missing_large_world_product_positive_contribution,underweight_large_world_product_positive_contribution,underweight_other_product_positive_contribution,near_world_share_positive_contribution
North Macedonia,MKD,807,2012,1929821.0,14.472937810465892,1,True,0.9363428943878241,0.9545017965786906,0.7222841093151118,4013952288.0,3057,5007,balanced_2000_2024,0.06266500273660114,0.003364216006994103,3753,underweight_large_world_product,HS1992:381512,0.0077662167899889,0.009145803521217946,0.17718646899900295,0.19365016916862332,0.21549712419275607,0.25026141657877704,0.1542590175396227,0.0,0.0005731218026855389,0.011103390564711213,0.012135088380895054,0.013504127877268735,0.01568263235477474,0.009666641756265859,0.0
Egypt,EGY,818,2012,93161001.0,18.349839747877603,4,False,0.8619076394084172,0.9461289517449858,0.7913509103488527,29377007955.0,3043,5007,balanced_2000_2024,0.12196047779081609,0.002895984602424573,3926,underweight_large_world_product,HS1992:310210,0.0041515810096980355,0.0930240169213354,0.08031568694359228,0.15614406617415386,0.13665507251024897,0.3345933126701384,0.1992678447805311,0.0,0.011345253549747025,0.009795339553738125,0.01904340491480061,0.01666651793588858,0.040807160278862,0.024302801557779752,0.0
United Kingdom,GBR,826,2012,63711000.0,17.969867790092547,4,False,0.57331783327281,0.8893424460276871,0.9866913111941242,438775646298.0,4906,5007,balanced_2000_2024,0.14740853573210366,0.0010902977443121298,2535,underweight_large_world_product,HS1992:710812,0.008005253788868738,0.03510668286259217,0.21079017637614944,0.16835567990528036,0.02739451585218038,0.37788428397616125,0.18046866102763637,0.0,0.0051750247151860496,0.03107227124632006,0.024817064257020127,0.004038185468859812,0.055703368977100376,0.026602621067617238,0.0
United States,USA,842,2012,314339099.0,19.56598289428526,4,False,0.5269403323161206,0.8607095107703278,0.9794803868605252,1365205518980.0,4666,5007,balanced_2000_2024,0.16097965000405728,0.00410258656463075,2591,underweight_large_world_product,HS1992:270900,0.04289152792726331,0.03459932668137672,0.11747053774629926,0.10912329559175242,0.020745324127368948,0.5423376767223248,0.17572383913087786,0.0,0.0055697874995440655,0.018910366052187655,0.01756662993164959,0.003339575017244578,0.08730532938277341,0.028287962120657983,0.0
Burkina Faso,BFA,854,2012,17172287.0,16.658807421441058,3,False,0.9862438045493942,0.9874538551830055,0.46829735546947976,2269841056.065,900,5007,balanced_2000_2024,0.027467535873522464,0.014994218312393559,4535,overweight_large_world_product,HS1992:710813,0.016398637298316143,0.0024273951464716184,0.6147466541302592,0.010824688872647694,0.16588363624344998,0.09089800324443394,0.1152196223627376,0.0,6.667456326492349e-05,0.0168855757754508,0.00029732752992917,0.004556414729347313,0.0024967441649480504,0.003164799110582206,0.0
Azerbaijan,AZE,31,2013,9416801.0,16.05800599227359,2,False,0.8985746074981847,0.9953099823239836,0.6081987419178193,23772566716.999996,1152,5006,balanced_2000_2024,0.08227499063758503,0.03279586537782608,4907,underweight_large_world_product,HS1992:710812,0.002059176951114683,0.00025601371319460816,0.0,0.002679338036013744,0.2601314974461279,0.42530219432992994,0.31163095647473377,0.0,2.1063525856179766e-05,0.0,0.00022044251182795627,0.02140231651692115,0.034991734056639356,0.02563943402634039,0.0
Australia,AUS,36,2013,23128129.0,16.956560140317556,3,False,0.8959495638902796,0.9734982287212232,0.9714088991033766,243507023808.0,4609,5006,balanced_2000_2024,0.08450598412095756,0.014804405417983113,2939,overweight_large_world_product,HS1992:260111,0.03363114232178954,0.019424544480329504,0.6205097154436797,0.03501833616689383,0.020845580802596856,0.18386583240620055,0.12033599070029952,0.0,0.001641490247411559,0.05243678416018349,0.0029592589600618835,0.0017615763202963874,0.015537763113705028,0.010169111319299207,0.0
Austria,AUT,40,2013,8479823.0,15.95320013490874,2,False,0.6895451336440789,0.8706481924242804,0.898065795466854,159885624242.46997,4742,5006,balanced_2000_2024,0.13378250992313634,0.0034970369965817705,2654,underweight_large_world_product,HS1992:270900,0.028261818365258318,0.04437501895676786,0.09251053852152573,0.2028822879985085,0.2343771050094177,0.2757372815055246,0.1501177680082556,0.0,0.005936601413923159,0.012376292037750702,0.027142101707389066,0.03135555737667839,0.03688882559919149,0.020083131788203534,0.0
Armenia,ARM,51,2013,3022000.0,14.921429421814821,1,True,0.9738088261363997,0.96977348556208,0.5820644428758655,1467711337.0,1496,5006,balanced_2000_2024,0.028665706368784183,0.0025881802051781477,4289,missing_large_world_product,HS1992:220820,0.002943874471367236,0.03350923221275167,0.20328463255769058,0.10092393276582197,0.2491497898532952,0.23343515208641438,0.1796972605240262,0.0,0.0009605658112541438,0.005827297586184943,0.0028930558222479696,0.007142054717778845,0.006691583525861633,0.005151148905456648,0.0
Belgium,BEL,56,2013,11159407.0,16.227793377304945,2,False,0.6875442237914904,0.8850243392366155,0.9730011223657471,308790992842.971,4867,5006,balanced_2000_2024,0.13931275593184422,0.003824750916193831,2725,underweight_large_world_product,HS1992:270900,0.028068003566081634,0.033889003214050376,0.12323069832921683,0.12593536992976706,0.054903383319016334,0.5239466504207844,0.13809489478716502,0.0,0.0047211704335324844,0.01716760819964891,0.017544403454212154,0.0076487416401546104,0.07299245183137804,0.01923838037291803,0.0
Brazil,BRA,76,2013,198478299.0,19.106190327178084,4,False,0.8355392043366193,0.9526045010851314,0.9631928910194624,227706585897.0,4438,5006,balanced_2000_2024,0.1204481205682858,0.005854979447003639,3250,overweight_large_world_product,HS1992:120100,0.014572020140619646,0.020434123963665146,0.4502124154866825,0.08821828532739255,0.03267744064929024,0.26660668029025486,0.1418510542827147,0.0,0.0024612518268828376,0.054227239301879115,0.010625726667441215,0.003935936311188715,0.03211227357191104,0.017085692888982873,0.0
Cambodia,KHM,116,2013,15170208.0,16.534844062502962,3,False,0.9874174703377416,0.95401341252427,0.45698397666673646,6662797897.0,1162,5006,balanced_2000_2024,0.015893479036358182,0.0009481613678289369,4355,missing_large_world_product,HS1992:610469,0.0013458856955038678,0.1764571536246712,0.016368470838469228,0.17558534388916855,0.28311610358366335,0.17567950839917887,0.17279341966484885,0.0,0.002804518071949147,0.0002601519481284509,0.0027906619821942424,0.004499699857162365,0.0027921585838600604,0.002746288593063917,0.0
Canada,CAN,124,2013,35080992.0,17.373170003289644,3,False,0.6514796120357035,0.9319644424941748,0.9896638463866627,441978572736.0,4812,5006,balanced_2000_2024,0.149019199547885,0.0038177338962624985,3417,underweight_large_world_product,HS1992:870324,0.012538833767029134,0.04187926201845717,0.21681213913328223,0.10407119381661642,0.017178203938783623,0.3798458573821883,0.24021334371067227,0.0,0.00624081410364663,0.03230917142590639,0.015508605998544978,0.002559882200627861,0.05660432561867379,0.03579640020048536,0.0
China,CHN,156,2013,1363240000.0,21.033130056331842,4,False,0.7553048515860203,0.851243379238261,0.9529811470241132,2189015848513.0,4812,5006,balanced_2000_2024,0.1275424223245878,0.004058540315617809,2081,underweight_large_world_product,HS1992:270900,0.024487691386449795,0.0544235581366475,0.06494156915917317,0.10115256337323367,0.07977623850950877,0.5866254363219569,0.11308063449948005,0.0,0.006941312436271052,0.008282805040120689,0.012901242956963599,0.010174854703446812,0.0748196291457206,0.014422578042065037,0.0
Costa Rica,CRI,188,2013,4716147.0,15.36650271063707,1,True,0.9265312414272088,0.961740320708262,0.8549802014103489,11472063626.0,3338,5006,balanced_2000_2024,0.061033977818436336,0.0032046085050049244,3760,underweight_large_world_product,HS1992:270900,0.006624855703145971,0.032197237215529154,0.13199529306091223,0.11319586850236059,0.10689528672460853,0.436797241958649,0.1789190725379405,0.0,0.0019651254620275393,0.00805619778881772,0.006908794127311713,0.006524244558845149,0.02665947317685835,0.010920142704575864,0.0
Croatia,HRV,191,2013,4233922.0,15.258639308211553,1,True,0.8147629188197402,0.9156559229350074,0.9356081273004253,12669295872.0,4171,5006,balanced_2000_2024,0.11851969576080512,0.00243073962267637,3418,underweight_large_world_product,HS1992:270900,0.016706359772608037,0.0683635428652074,0.0597319745567535,0.18056128481596415,0.06363158595686379,0.4633120463409961,0.16439956546421505,0.0,0.008102426301515142,0.007079415451658577,0.02140006854256815,0.007541596208385015,0.0549116027746509,0.019484586482027333,0.0
Czech Republic,CZE,203,2013,10514272.0,16.168244130295115,2,False,0.6974527912233257,0.8932844504440369,0.9915062148330807,161375056403.0,4827,5006,balanced_2000_2024,0.13239678683670075,0.004024048370251498,2816,underweight_large_world_product,HS1992:270900,0.02734323546792128,0.021547990727615783,0.13064648609453766,0.09326775567034477,0.012044701558542465,0.5778887135301934,0.16460435241876592,0.0,0.002852884735123351,0.01729717497042249,0.012348351166224125,0.001594679784758024,0.07651060882059224,0.02179308735958052,0.0
Denmark,DNK,208,2013,5614932.0,15.540940035662826,2,False,0.7191985613849514,0.8908418703395251,0.9515507000529526,99853421529.0,4630,5006,balanced_2000_2024,0.1408377585389804,0.0018505228712714095,2809,underweight_large_world_product,HS1992:850230,0.007382767430585524,0.04951260086879943,0.13300447142018354,0.2441316538996777,0.07273055661144359,0.34920158141488356,0.1514191357850122,0.0,0.006973243725796885,0.01873205163048053,0.03438295492364474,0.010243208570448137,0.04918076800473947,0.021325531683870635,0.0
Finland,FIN,246,2013,5438972.0,15.5091006303867,2,False,0.818771740459504,0.9236549161515912,0.9625774532242364,72936769194.0,4376,5006,balanced_2000_2024,0.11275993063345524,0.002902777470321416,3398,underweight_large_world_product,HS1992:270900,0.016407074062061655,0.05278134997764705,0.11649216991484397,0.22549574788604082,0.034940854375414325,0.40300935979009356,0.1672805180559603,0.0,0.005951621362219606,0.013135648998938487,0.025426884889769075,0.00393992831564538,0.04544330745456415,0.01886253961231854,0.0
France,FRA,251,2013,65997932.0,18.00513396616647,4,False,0.6515901826975915,0.8597174549265021,0.9905597952925392,554114974625.0,4774,5006,balanced_2000_2024,0.14604145004296942,0.0061978895924997834,2030,underweight_large_world_product,HS1992:270900,0.03235711980802747,0.021093149896531646,0.28647111558694294,0.08063345997527548,0.0037610307838395482,0.5010839106329579,0.10695733312445252,0.0,0.003080474196863192,0.04183665711574425,0.011775827416770968,0.0005492663893281735,0.07317902090203887,0.015620204022223971,0.0
Georgia,GEO,268,2013,3717668.0,15.128607147956398,1,True,0.9258256771649735,0.9672066794226164,0.7593402524373796,2905939483.0,2274,5006,balanced_2000_2024,0.0573715858486159,0.003842477653822507,3962,overweight_mid_world_product,HS1992:720230,0.006076980934718423,0.010244019672390364,0.09915840475673664,0.31167070096240496,0.17647501469937746,0.19051445539249304,0.21193740451659754,0.0,0.0005877156540694539,0.005688874931112919,0.017881042376762912,0.010124651455961087,0.010930116432952719,0.012159184997756811,0.0
Germany,DEU,276,2013,80645605.0,18.205574866320283,4,False,0.6080738693498919,0.8299152858832448,0.9717176721701775,1365525048985.812,4554,5006,balanced_2000_2024,0.13582635398958443,0.0054219100798512665,2167,underweight_large_world_product,HS1992:270900,0.038550528099432935,0.022220340357496107,0.09732892755450334,0.06279606964448645,0.03200238635930275,0.648834694016813,0.13681758206739827,0.0,0.0030181078151663154,0.013219833367444589,0.008529361184686612,0.004346767458150103,0.08812885083025135,0.018583433333885457,0.0
Greece,GRC,300,2013,10965211.0,16.210238182695036,2,False,0.844094210145697,0.946313205278002,0.9670002569160198,35562261225.0,4353,5006,balanced_2000_2024,0.08170652911311782,0.007987694929835976,3163,underweight_large_world_product,HS1992:270900,0.00733527529568867,0.021866219218482384,0.01626759596187717,0.20043575715986695,0.027466793830662323,0.5426381666758537,0.19132546715325743,0.0,0.0017866128771687473,0.001329168803059555,0.01637691002769248,0.002244216389769016,0.044337081163389525,0.015632539852038496,0.0
Guyana,GUY,328,2013,750021.0,13.5278564851205,1,True,0.9826674053754966,0.9908342471382554,0.5024384819304994,1375940110.0,1321,5006,balanced_2000_2024,0.020279997409843986,0.003878235443447675,4704,missing_large_world_product,HS1992:100620,0.0018669704601580461,0.007210169074153606,0.010942955447996023,0.2296577285001588,0.27974815950871446,0.2687182421610066,0.2037227453079705,0.0,0.00014622221014837233,0.00022192310814139748,0.004657458139133874,0.005673291950245352,0.005449605255003043,0.004131496747171948,0.0
"China, Hong Kong SAR",HKG,344,2013,7178900.0,15.786656725944958,2,False,0.8165676848266277,0.9470682357838076,0.8453188402151766,534667398945.0,4451,5006,balanced_2000_2024,0.10047198229739984,0.005071235757632686,3281,underweight_large_world_product,HS1992:270900,0.017106249008251195,0.012913173644731555,0.03109102901093355,0.00878352786624709,0.2622494724134711,0.4561626948909534,0.2288001021736634,0.0,0.001297412153836719,0.0031237773163944604,0.0008824984562862959,0.02634872434982871,0.04583157020581807,0.022987999815235582,0.0
Hungary,HUN,348,2013,9872734.0,16.10528737406514,2,False,0.7263667359862285,0.9188241475440836,0.9496406992891779,104799325944.0,4401,5006,balanced_2000_2024,0.13684231330637564,0.003793530799466205,3427,underweight_large_world_product,HS1992:270900,0.024053960446280498,0.014902078753202867,0.1423418723475176,0.08619867351771161,0.06536853466074821,0.4707362237626982,0.2204526169581215,0.0,0.0020392349296620704,0.01947839109239513,0.011795625888104677,0.008945181500424781,0.0644166338167953,0.03016724607899368,0.0
Iceland,ISL,352,2013,323764.0,12.687770134304166,1,True,0.9884058785415207,0.9778376163743792,0.5841057771614991,4975441250.0,1759,5006,balanced_2000_2024,0.012885479583241044,0.0020304543680030873,4259,missing_large_world_product,HS1992:760110,0.0025574382091874126,0.06360077517634956,0.21651411602049186,0.11783789277935312,0.25616047000137343,0.1701545903342432,0.17573215568818878,0.0,0.000819526490013156,0.0027898882214655307,0.001518397761540502,0.0033007505062361275,0.0021925234997466347,0.002264393104239093,0.0
Ireland,IRL,372,2013,4623816.0,15.34673089615507,1,True,0.9121141079317224,0.9650844082313108,0.8512501455569506,116863127583.564,4042,5006,balanced_2000_2024,0.06405991000015598,0.003606844125342179,3549,underweight_large_world_product,HS1992:270900,0.007978735756612898,0.011526424617879326,0.27242611144194734,0.07731248897312211,0.17860751660040444,0.2852504250687883,0.1748770332978585,0.0,0.0007383817236449319,0.01745159218066361,0.004952631085506254,0.011441581438773274,0.018273116557412816,0.011202607014155097,0.0
Italy,ITA,380,2013,60311613.0,17.915035230219583,4,False,0.6632762222055916,0.8277438009077374,0.9953190469107771,506665111588.0,4868,5006,balanced_2000_2024,0.14569661739695028,0.0035307958831577446,2254,underweight_large_world_product,HS1992:270900,0.029871613229666028,0.05589688520900001,0.05291004505865756,0.1721642686214812,0.0010260678917776715,0.6141140268630014,0.10388870635608212,0.0,0.008143987097976924,0.007708814591366631,0.02508375157476972,0.0001494946210516268,0.08947433640995917,0.015136233101826213,0.0
Japan,JPN,392,2013,127445000.0,18.663195456945832,4,False,0.7334117667011658,0.9056683062256348,0.8738561979195156,679305847268.0,4613,5006,balanced_2000_2024,0.1277132497274609,0.004202915452820699,2929,underweight_large_world_product,HS1992:270900,0.025097587240520136,0.02201471831351312,0.06643006604859591,0.07696810376639689,0.2553068382224751,0.35344309171174637,0.22583718193727265,0.0,0.002811571217653408,0.008483999614676052,0.00982984665736697,0.032606065987035415,0.04513936583622813,0.028842400414500924,0.0
Korea,KOR,410,2013,50428893.0,17.736074842592465,4,False,0.7223704685638841,0.933356982540029,0.9725367199423507,559554446902.0,4672,5006,balanced_2000_2024,0.14492505224874064,0.00407571525619721,3337,underweight_large_world_product,HS1992:270900,0.02593278609861327,0.007568873222489869,0.12102327809185101,0.09195365575712428,0.03664376396671505,0.5308451654079014,0.21196526355391845,0.0,0.0010969193472334382,0.017539304900775377,0.013326388365063946,0.0053105994074666985,0.07693276333273147,0.03071907689546971,0.0
Kyrgyzstan,KGZ,417,2013,5777150.0,15.569421039460071,2,False,0.9321269867867832,0.9560136744607206,0.7122818778485183,1726962793.0,1811,5006,balanced_2000_2024,0.05971355413962687,0.013013147776718914,4234,underweight_large_world_product,HS1992:710812,0.00689341243314856,0.01611285076768163,0.12394405878887468,0.11410456531662086,0.1729761651426559,0.35323337003935623,0.21962898994481067,0.0,0.0009621555866596854,0.007401140264774564,0.00681358913861263,0.010329021602111021,0.02109281996576795,0.013114827581701016,0.0
